threads_per_block,region_dim,num_iterations,time
0,0,0,9
0,0,1,8
0,0,2,8
0,0,3,9
0,0,4,9
0,0,5,9
0,0,6,13
0,0,7,18
0,0,8,19
0,0,9,19
0,0,10,18
0,0,11,19
0,0,12,18
0,0,13,19
0,0,14,19
0,0,15,19
0,0,16,20
0,0,17,20
0,0,18,19
0,0,19,19
0,0,20,19
0,0,21,20
0,0,22,19
0,0,23,19
0,0,24,19
0,0,25,19
0,0,26,19
0,0,27,19
0,0,28,19
0,0,29,19
0,0,30,19
0,0,31,19
0,0,32,19
0,0,33,18
0,0,34,18
0,0,35,18
0,0,36,18
0,0,37,18
0,0,38,19
0,0,39,19
0,0,40,19
0,0,41,19
0,0,42,19
0,0,43,19
0,0,44,19
0,0,45,19
0,0,46,18
0,0,47,18
0,0,48,19
0,0,49,19
0,0,50,18
0,0,51,18
0,0,52,18
0,0,53,19
0,0,54,19
0,0,55,20
0,0,56,19
0,0,57,19
0,0,58,16
0,0,59,19
0,0,60,19
0,0,61,19
0,0,62,19
0,0,63,20
0,0,64,19
0,0,65,19
0,0,66,19
0,0,67,16
0,0,68,19
0,0,69,19
0,0,70,19
0,0,71,20
0,0,72,19
0,0,73,20
0,0,74,19
0,0,75,19
0,0,76,20
0,0,77,19
0,0,78,20
0,0,79,19
0,0,80,20
0,0,81,20
0,0,82,20
0,0,83,20
0,0,84,20
0,0,85,19
0,0,86,19
0,0,87,20
0,0,88,20
0,0,89,20
0,0,90,20
0,0,91,20
0,0,92,20
0,0,93,20
0,0,94,20
0,0,95,20
0,0,96,20
0,0,97,20
0,0,98,19
0,0,99,20
0,0,100,20
0,0,101,21
0,0,102,20
0,0,103,21
0,0,104,21
0,0,105,21
0,0,106,20
0,0,107,20
0,0,108,20
0,0,109,20
0,0,110,20
0,0,111,21
0,0,112,21
0,0,113,17
0,0,114,15
0,0,115,14
0,0,116,20
0,0,117,19
0,0,118,20
0,0,119,19
0,0,120,19
0,0,121,20
0,0,122,19
0,0,123,19
0,0,124,19
0,0,125,19
0,0,126,19
0,0,127,19
0,0,128,19
0,0,129,19
0,0,130,19
0,0,131,19
0,0,132,19
0,0,133,19
0,0,134,19
0,0,135,19
0,0,136,17
0,0,137,15
0,0,138,20
0,0,139,20
0,0,140,20
0,0,141,20
0,0,142,20
0,0,143,20
0,0,144,19
0,0,145,20
0,0,146,20
0,0,147,20
0,0,148,19
0,0,149,19
0,0,150,19
0,0,151,19
0,0,152,19
0,0,153,19
0,0,154,19
0,0,155,20
0,0,156,20
0,0,157,19
0,0,158,19
0,0,159,19
0,0,160,19
0,0,161,20
0,0,162,20
0,0,163,20
0,0,164,20
0,0,165,20
0,0,166,20
0,0,167,20
0,0,168,20
0,0,169,20
0,0,170,19
0,0,171,19
0,0,172,19
0,0,173,19
0,0,174,20
0,0,175,19
0,0,176,19
0,0,177,19
0,0,178,18
0,0,179,19
0,0,180,19
0,0,181,18
0,0,182,18
0,0,183,18
0,0,184,19
0,0,185,19
0,0,186,19
0,0,187,18
0,0,188,19
0,0,189,19
0,0,190,18
0,0,191,19
0,0,192,19
0,0,193,19
0,0,194,19
0,0,195,19
0,0,196,20
0,0,197,18
0,0,198,20
0,0,199,19
0,0,200,18
0,0,201,19
0,0,202,19
0,0,203,20
0,0,204,21
0,0,205,19
0,0,206,19
0,0,207,20
0,0,208,20
0,0,209,20
0,0,210,19
0,0,211,19
0,0,212,19
0,0,213,19
0,0,214,16
0,0,215,19
0,0,216,19
0,0,217,19
0,0,218,19
0,0,219,20
0,0,220,19
0,0,221,19
0,0,222,20
0,0,223,20
0,0,224,19
0,0,225,19
0,0,226,20
0,0,227,19
0,0,228,19
0,0,229,20
0,0,230,20
0,0,231,20
0,0,232,20
0,0,233,20
0,0,234,21
0,0,235,21
0,0,236,20
0,0,237,21
0,0,238,21
0,0,239,20
0,0,240,21
0,0,241,21
0,0,242,21
0,0,243,20
0,0,244,22
0,0,245,21
0,0,246,21
0,0,247,21
0,0,248,21
0,0,249,21
0,0,250,21
0,0,251,18
0,0,252,21
0,0,253,21
0,0,254,21
0,0,255,20
0,0,256,21
0,0,257,21
0,0,258,20
0,0,259,21
0,0,260,21
0,0,261,20
0,0,262,21
0,0,263,21
0,0,264,21
0,0,265,17
0,0,266,16
0,0,267,15
0,0,268,22
0,0,269,21
0,0,270,21
0,0,271,21
0,0,272,21
0,0,273,21
0,0,274,21
0,0,275,21
0,0,276,21
0,0,277,21
0,0,278,21
0,0,279,21
0,0,280,21
0,0,281,21
0,0,282,23
0,0,283,22
0,0,284,22
0,0,285,22
0,0,286,21
0,0,287,21
0,0,288,22
0,0,289,22
0,0,290,22
0,0,291,22
0,0,292,22
0,0,293,21
0,0,294,22
0,0,295,23
0,0,296,22
0,0,297,23
0,0,298,23
0,0,299,23
0,0,300,22
0,0,301,23
0,0,302,23
0,0,303,23
0,0,304,22
0,0,305,22
0,0,306,22
0,0,307,19
0,0,308,22
0,0,309,22
0,0,310,22
0,0,311,23
0,0,312,22
0,0,313,22
0,0,314,21
0,0,315,21
0,0,316,20
0,0,317,18
0,0,318,15
0,0,319,15
0,0,320,22
0,0,321,22
0,0,322,21
0,0,323,19
0,0,324,23
0,0,325,22
0,0,326,22
0,0,327,22
0,0,328,23
0,0,329,22
0,0,330,23
0,0,331,23
0,0,332,22
0,0,333,22
0,0,334,22
0,0,335,22
0,0,336,21
0,0,337,21
0,0,338,20
0,0,339,21
0,0,340,21
0,0,341,20
0,0,342,20
0,0,343,21
0,0,344,21
0,0,345,21
0,0,346,21
0,0,347,21
0,0,348,21
0,0,349,21
0,0,350,21
0,0,351,21
0,0,352,21
0,0,353,21
0,0,354,21
0,0,355,20
0,0,356,20
0,0,357,20
0,0,358,17
0,0,359,20
0,0,360,20
0,0,361,20
0,0,362,19
0,0,363,19
0,0,364,19
0,0,365,19
0,0,366,19
0,0,367,20
0,0,368,20
0,0,369,20
0,0,370,19
0,0,371,19
0,0,372,20
0,0,373,19
0,0,374,19
0,0,375,19
0,0,376,19
0,0,377,20
0,0,378,19
0,0,379,19
0,0,380,19
0,0,381,19
0,0,382,19
0,0,383,19
0,0,384,20
0,0,385,20
0,0,386,20
0,0,387,20
0,0,388,20
0,0,389,20
0,0,390,20
0,0,391,20
0,0,392,20
0,0,393,21
0,0,394,20
0,0,395,19
0,0,396,20
0,0,397,20
0,0,398,20
0,0,399,19
0,0,400,19
0,0,401,19
0,0,402,20
0,0,403,19
0,0,404,19
0,0,405,20
0,0,406,20
0,0,407,20
0,0,408,19
0,0,409,20
0,0,410,20
0,0,411,20
0,0,412,21
0,0,413,20
0,0,414,20
0,0,415,17
0,0,416,20
0,0,417,20
0,0,418,20
0,0,419,20
0,0,420,20
0,0,421,20
0,0,422,20
0,0,423,20
0,0,424,20
0,0,425,20
0,0,426,20
0,0,427,20
0,0,428,20
0,0,429,21
0,0,430,20
0,0,431,20
0,0,432,21
0,0,433,20
0,0,434,20
0,0,435,20
0,0,436,20
0,0,437,20
0,0,438,20
0,0,439,21
0,0,440,20
0,0,441,20
0,0,442,20
0,0,443,20
0,0,444,20
0,0,445,20
0,0,446,20
0,0,447,16
0,0,448,15
0,0,449,20
0,0,450,20
0,0,451,21
0,0,452,20
0,0,453,20
0,0,454,20
0,0,455,20
0,0,456,19
0,0,457,20
0,0,458,20
0,0,459,20
0,0,460,20
0,0,461,20
0,0,462,19
0,0,463,20
0,0,464,20
0,0,465,19
0,0,466,20
0,0,467,21
0,0,468,20
0,0,469,19
0,0,470,20
0,0,471,20
0,0,472,20
0,0,473,20
0,0,474,20
0,0,475,19
0,0,476,19
0,0,477,19
0,0,478,16
0,0,479,15
0,0,480,19
0,0,481,20
0,0,482,19
0,0,483,19
0,0,484,19
0,0,485,19
0,0,486,19
0,0,487,19
0,0,488,20
0,0,489,20
0,0,490,20
0,0,491,20
0,0,492,20
0,0,493,20
0,0,494,18
0,0,495,19
0,0,496,17
0,0,497,19
0,0,498,19
0,0,499,19
0,0,500,19
0,0,501,19
0,0,502,19
0,0,503,19
0,0,504,19
0,0,505,19
0,0,506,19
0,0,507,19
0,0,508,18
0,0,509,19
0,0,510,18
0,0,511,19
0,0,512,19
0,0,513,19
0,0,514,19
0,0,515,18
0,0,516,19
0,0,517,20
0,0,518,19
0,0,519,19
0,0,520,19
0,0,521,19
0,0,522,18
0,0,523,19
0,0,524,19
0,0,525,16
0,0,526,19
0,0,527,19
0,0,528,19
0,0,529,19
0,0,530,19
0,0,531,19
0,0,532,20
0,0,533,20
0,0,534,19
0,0,535,20
0,0,536,20
0,0,537,20
0,0,538,20
0,0,539,20
0,0,540,20
0,0,541,20
0,0,542,20
0,0,543,17
0,0,544,19
