threads_per_block,region_dim,num_iterations,time
16,0,0,37
16,0,1,14
16,0,2,22
16,0,3,22
16,0,4,19
16,0,5,20
16,0,6,21
16,0,7,21
16,0,8,18
16,0,9,15
16,0,10,15
16,0,11,14
16,0,12,20
16,0,13,20
16,0,14,20
16,0,15,19
16,0,16,20
16,0,17,20
16,0,18,19
16,0,19,19
16,0,20,20
16,0,21,19
16,0,22,20
16,0,23,19
16,0,24,19
16,0,25,20
16,0,26,17
16,0,27,20
16,0,28,19
16,0,29,19
16,0,30,19
16,0,31,19
16,0,32,19
16,0,33,18
16,0,34,19
16,0,35,19
16,0,36,19
16,0,37,19
16,0,38,19
16,0,39,19
16,0,40,19
16,0,41,20
16,0,42,19
16,0,43,16
16,0,44,14
16,0,45,19
16,0,46,18
16,0,47,19
16,0,48,19
16,0,49,18
16,0,50,19
16,0,51,16
16,0,52,15
16,0,53,19
16,0,54,17
16,0,55,14
16,0,56,12
16,0,57,10
16,0,58,10
16,0,59,10
16,0,60,11
16,0,61,10
16,0,62,15
16,0,63,19
16,0,64,19
16,0,65,18
16,0,66,17
16,0,67,13
16,0,68,12
16,0,69,11
16,0,70,10
16,0,71,16
16,0,72,18
16,0,73,19
16,0,74,16
16,0,75,13
16,0,76,18
16,0,77,19
16,0,78,18
16,0,79,17
16,0,80,14
16,0,81,14
16,0,82,12
16,0,83,12
16,0,84,12
16,0,85,11
16,0,86,10
16,0,87,10
16,0,88,10
16,0,89,10
16,0,90,10
16,0,91,13
16,0,92,19
16,0,93,16
16,0,94,19
16,0,95,18
16,0,96,18
16,0,97,18
16,0,98,18
16,0,99,18
16,0,100,18
16,0,101,19
16,0,102,18
16,0,103,18
16,0,104,17
16,0,105,18
16,0,106,15
16,0,107,14
16,0,108,17
16,0,109,15
16,0,110,13
16,0,111,18
16,0,112,18
16,0,113,17
16,0,114,17
16,0,115,17
16,0,116,18
16,0,117,18
16,0,118,17
16,0,119,18
16,0,120,18
16,0,121,18
16,0,122,18
16,0,123,18
16,0,124,18
