threads_per_block,region_dim,num_iterations,time
128,50,0,45
128,50,1,15
128,50,2,15
128,50,3,20
128,50,4,16
128,50,5,19
128,50,6,20
128,50,7,19
128,50,8,17
128,50,9,19
128,50,10,20
128,50,11,20
128,50,12,19
128,50,13,19
128,50,14,19
128,50,15,20
128,50,16,20
128,50,17,20
128,50,18,20
128,50,19,19
128,50,20,19
128,50,21,19
128,50,22,19
128,50,23,20
128,50,24,19
128,50,25,20
128,50,26,20
128,50,27,20
128,50,28,17
128,50,29,20
128,50,30,20
128,50,31,20
128,50,32,19
128,50,33,19
128,50,34,20
128,50,35,19
128,50,36,19
128,50,37,19
128,50,38,20
128,50,39,19
128,50,40,21
128,50,41,21
128,50,42,22
128,50,43,20
128,50,44,20
128,50,45,19
128,50,46,19
128,50,47,19
128,50,48,20
128,50,49,20
128,50,50,21
128,50,51,17
128,50,52,15
128,50,53,20
128,50,54,20
128,50,55,20
128,50,56,21
128,50,57,19
128,50,58,20
128,50,59,19
128,50,60,20
128,50,61,18
128,50,62,20
128,50,63,20
128,50,64,20
128,50,65,20
128,50,66,21
128,50,67,20
128,50,68,20
128,50,69,20
128,50,70,19
128,50,71,19
128,50,72,20
128,50,73,20
128,50,74,17
128,50,75,16
128,50,76,15
128,50,77,19
128,50,78,19
128,50,79,20
128,50,80,20
128,50,81,20
128,50,82,19
128,50,83,19
128,50,84,19
128,50,85,19
128,50,86,16
128,50,87,19
128,50,88,20
128,50,89,18
128,50,90,16
128,50,91,16
128,50,92,14
128,50,93,20
128,50,94,20
128,50,95,19
128,50,96,20
128,50,97,19
128,50,98,20
128,50,99,20
128,50,100,19
128,50,101,20
128,50,102,20
128,50,103,20
128,50,104,20
128,50,105,19
128,50,106,21
128,50,107,20
128,50,108,20
128,50,109,20
128,50,110,19
128,50,111,19
128,50,112,19
128,50,113,19
128,50,114,18
128,50,115,19
128,50,116,19
128,50,117,19
128,50,118,19
128,50,119,19
128,50,120,19
128,50,121,18
128,50,122,20
128,50,123,19
128,50,124,18
128,50,125,19
128,50,126,16
128,50,127,14
128,50,128,19
128,50,129,19
128,50,130,19
128,50,131,19
128,50,132,16
128,50,133,14
128,50,134,13
128,50,135,19
128,50,136,19
128,50,137,19
128,50,138,19
128,50,139,19
128,50,140,19
128,50,141,19
128,50,142,19
128,50,143,20
128,50,144,19
128,50,145,20
128,50,146,20
128,50,147,19
128,50,148,19
128,50,149,19
128,50,150,19
128,50,151,19
128,50,152,19
128,50,153,20
128,50,154,19
128,50,155,19
128,50,156,19
128,50,157,20
128,50,158,19
128,50,159,15
128,50,160,14
128,50,161,18
128,50,162,18
128,50,163,19
128,50,164,18
128,50,165,19
128,50,166,19
128,50,167,18
128,50,168,18
128,50,169,18
128,50,170,17
128,50,171,18
128,50,172,19
128,50,173,19
128,50,174,17
128,50,175,18
128,50,176,19
128,50,177,18
128,50,178,19
128,50,179,19
128,50,180,17
128,50,181,18
128,50,182,18
128,50,183,19
128,50,184,19
128,50,185,19
128,50,186,18
128,50,187,18
128,50,188,17
128,50,189,18
128,50,190,18
128,50,191,15
128,50,192,15
128,50,193,14
128,50,194,19
128,50,195,19
128,50,196,19
128,50,197,19
128,50,198,20
128,50,199,19
128,50,200,19
128,50,201,20
128,50,202,19
128,50,203,19
128,50,204,20
128,50,205,19
128,50,206,19
128,50,207,19
128,50,208,19
128,50,209,20
128,50,210,20
128,50,211,19
128,50,212,19
128,50,213,16
128,50,214,16
128,50,215,15
128,50,216,20
128,50,217,19
128,50,218,16
128,50,219,20
128,50,220,19
128,50,221,19
128,50,222,18
128,50,223,20
128,50,224,19
128,50,225,20
128,50,226,19
128,50,227,18
128,50,228,20
128,50,229,19
128,50,230,19
128,50,231,20
128,50,232,19
128,50,233,19
128,50,234,19
128,50,235,19
128,50,236,20
