threads_per_block,region_dim,num_iterations,time
64,50,0,42
64,50,1,15
64,50,2,14
64,50,3,17
64,50,4,18
64,50,5,17
64,50,6,17
64,50,7,18
64,50,8,15
64,50,9,13
64,50,10,18
64,50,11,18
64,50,12,18
64,50,13,15
64,50,14,14
64,50,15,19
64,50,16,18
64,50,17,18
64,50,18,17
64,50,19,14
64,50,20,14
64,50,21,19
64,50,22,18
64,50,23,18
64,50,24,18
64,50,25,18
64,50,26,18
64,50,27,18
64,50,28,18
64,50,29,18
64,50,30,15
64,50,31,18
64,50,32,18
64,50,33,18
64,50,34,15
64,50,35,18
64,50,36,17
64,50,37,17
64,50,38,18
64,50,39,18
64,50,40,19
64,50,41,19
64,50,42,17
64,50,43,18
64,50,44,18
64,50,45,19
64,50,46,18
64,50,47,15
64,50,48,19
64,50,49,18
64,50,50,18
64,50,51,17
64,50,52,18
64,50,53,18
64,50,54,17
64,50,55,17
64,50,56,18
64,50,57,18
64,50,58,18
64,50,59,17
64,50,60,18
64,50,61,18
64,50,62,18
64,50,63,17
64,50,64,18
64,50,65,18
64,50,66,18
64,50,67,18
64,50,68,17
64,50,69,17
64,50,70,17
64,50,71,17
64,50,72,17
64,50,73,17
64,50,74,17
64,50,75,17
64,50,76,18
64,50,77,17
64,50,78,17
64,50,79,18
64,50,80,18
64,50,81,18
64,50,82,18
64,50,83,18
64,50,84,17
64,50,85,18
64,50,86,17
64,50,87,18
64,50,88,18
64,50,89,17
64,50,90,18
64,50,91,19
64,50,92,18
64,50,93,15
64,50,94,18
64,50,95,17
64,50,96,18
64,50,97,15
64,50,98,14
64,50,99,13
64,50,100,18
64,50,101,18
64,50,102,18
64,50,103,15
64,50,104,17
64,50,105,18
64,50,106,18
64,50,107,17
64,50,108,18
64,50,109,18
64,50,110,17
64,50,111,17
64,50,112,18
64,50,113,17
64,50,114,17
64,50,115,17
64,50,116,18
64,50,117,18
64,50,118,17
64,50,119,18
64,50,120,17
64,50,121,17
64,50,122,18
64,50,123,18
64,50,124,18
64,50,125,16
64,50,126,13
64,50,127,16
64,50,128,18
64,50,129,18
64,50,130,17
64,50,131,17
64,50,132,17
64,50,133,18
64,50,134,17
64,50,135,18
64,50,136,18
64,50,137,17
64,50,138,18
64,50,139,17
64,50,140,17
64,50,141,18
64,50,142,15
64,50,143,14
64,50,144,18
64,50,145,18
64,50,146,18
64,50,147,18
64,50,148,18
64,50,149,18
64,50,150,18
64,50,151,17
64,50,152,18
64,50,153,15
64,50,154,13
64,50,155,18
64,50,156,18
64,50,157,18
64,50,158,18
64,50,159,17
64,50,160,18
64,50,161,18
64,50,162,18
64,50,163,18
64,50,164,18
64,50,165,17
64,50,166,18
64,50,167,18
64,50,168,17
64,50,169,18
64,50,170,19
64,50,171,18
64,50,172,17
64,50,173,18
64,50,174,18
64,50,175,17
64,50,176,18
64,50,177,15
64,50,178,13
64,50,179,17
64,50,180,16
64,50,181,19
64,50,182,15
64,50,183,17
64,50,184,16
64,50,185,18
64,50,186,16
64,50,187,18
64,50,188,18
64,50,189,18
64,50,190,15
64,50,191,18
64,50,192,18
64,50,193,18
64,50,194,18
64,50,195,19
64,50,196,18
64,50,197,18
64,50,198,18
64,50,199,19
64,50,200,18
64,50,201,19
64,50,202,18
64,50,203,18
64,50,204,17
64,50,205,18
64,50,206,17
64,50,207,17
64,50,208,18
64,50,209,17
64,50,210,17
64,50,211,16
64,50,212,13
64,50,213,18
64,50,214,18
64,50,215,16
64,50,216,15
64,50,217,13
64,50,218,17
64,50,219,16
64,50,220,13
64,50,221,18
64,50,222,18
64,50,223,18
64,50,224,18
64,50,225,16
64,50,226,13
64,50,227,18
64,50,228,17
64,50,229,18
64,50,230,17
64,50,231,17
64,50,232,18
64,50,233,17
64,50,234,18
64,50,235,18
64,50,236,18
64,50,237,17
64,50,238,15
64,50,239,14
64,50,240,19
64,50,241,15
64,50,242,14
64,50,243,12
64,50,244,17
64,50,245,15
64,50,246,14
64,50,247,12
64,50,248,18
64,50,249,18
64,50,250,18
64,50,251,17
64,50,252,17
64,50,253,18
64,50,254,18
64,50,255,17
64,50,256,15
64,50,257,14
64,50,258,18
64,50,259,14
64,50,260,13
64,50,261,18
64,50,262,14
64,50,263,18
64,50,264,14
64,50,265,13
64,50,266,17
64,50,267,18
64,50,268,18
64,50,269,18
64,50,270,18
64,50,271,18
64,50,272,17
64,50,273,18
64,50,274,18
64,50,275,18
64,50,276,17
64,50,277,18
64,50,278,18
64,50,279,18
64,50,280,17
64,50,281,18
64,50,282,18
64,50,283,18
64,50,284,18
64,50,285,18
64,50,286,18
64,50,287,19
64,50,288,18
64,50,289,19
64,50,290,18
64,50,291,18
64,50,292,15
64,50,293,18
64,50,294,17
64,50,295,18
64,50,296,18
64,50,297,17
64,50,298,18
64,50,299,17
64,50,300,18
64,50,301,16
64,50,302,14
64,50,303,18
64,50,304,16
64,50,305,18
64,50,306,17
64,50,307,15
64,50,308,18
64,50,309,16
64,50,310,18
64,50,311,18
64,50,312,18
64,50,313,18
64,50,314,18
64,50,315,17
64,50,316,18
64,50,317,19
64,50,318,18
64,50,319,18
64,50,320,19
64,50,321,18
64,50,322,18
64,50,323,17
64,50,324,18
64,50,325,19
64,50,326,18
64,50,327,18
64,50,328,16
64,50,329,19
64,50,330,19
64,50,331,19
64,50,332,18
64,50,333,16
64,50,334,14
64,50,335,17
64,50,336,15
64,50,337,15
64,50,338,14
64,50,339,18
64,50,340,18
64,50,341,17
64,50,342,18
64,50,343,19
64,50,344,18
64,50,345,18
64,50,346,19
64,50,347,19
64,50,348,18
64,50,349,18
64,50,350,18
64,50,351,18
64,50,352,18
64,50,353,18
64,50,354,18
64,50,355,18
64,50,356,19
64,50,357,18
64,50,358,18
64,50,359,19
64,50,360,18
64,50,361,18
64,50,362,17
64,50,363,18
64,50,364,15
64,50,365,18
64,50,366,18
64,50,367,18
64,50,368,18
64,50,369,18
64,50,370,19
64,50,371,19
64,50,372,18
64,50,373,18
64,50,374,16
64,50,375,14
64,50,376,19
64,50,377,18
64,50,378,18
64,50,379,18
64,50,380,18
64,50,381,19
64,50,382,19
64,50,383,19
64,50,384,19
64,50,385,18
64,50,386,18
64,50,387,16
64,50,388,18
64,50,389,19
64,50,390,19
64,50,391,18
64,50,392,17
64,50,393,18
64,50,394,18
64,50,395,18
64,50,396,16
64,50,397,15
64,50,398,13
64,50,399,19
64,50,400,18
64,50,401,19
64,50,402,18
64,50,403,18
64,50,404,18
64,50,405,19
64,50,406,19
64,50,407,18
64,50,408,16
64,50,409,18
64,50,410,17
64,50,411,17
64,50,412,17
64,50,413,15
64,50,414,14
64,50,415,19
64,50,416,18
64,50,417,18
64,50,418,16
64,50,419,18
64,50,420,18
64,50,421,17
64,50,422,15
64,50,423,19
64,50,424,19
64,50,425,17
64,50,426,17
64,50,427,18
64,50,428,18
64,50,429,18
64,50,430,19
64,50,431,19
64,50,432,19
64,50,433,18
64,50,434,18
64,50,435,18
64,50,436,15
64,50,437,14
64,50,438,13
64,50,439,18
64,50,440,19
64,50,441,18
64,50,442,16
