threads_per_block,region_dim,num_iterations,time
256,0,0,39
256,0,1,15
256,0,2,22
256,0,3,22
256,0,4,22
256,0,5,22
256,0,6,21
256,0,7,22
256,0,8,21
256,0,9,21
256,0,10,21
256,0,11,20
256,0,12,20
256,0,13,21
256,0,14,21
256,0,15,20
256,0,16,20
256,0,17,20
256,0,18,17
256,0,19,20
256,0,20,20
256,0,21,20
256,0,22,19
256,0,23,17
256,0,24,19
256,0,25,19
256,0,26,19
256,0,27,20
256,0,28,19
256,0,29,20
256,0,30,19
256,0,31,19
256,0,32,20
256,0,33,20
256,0,34,19
256,0,35,16
256,0,36,14
256,0,37,18
256,0,38,19
256,0,39,19
256,0,40,19
256,0,41,19
256,0,42,18
256,0,43,16
256,0,44,19
256,0,45,18
256,0,46,19
256,0,47,19
256,0,48,19
256,0,49,19
256,0,50,19
256,0,51,19
256,0,52,18
256,0,53,19
256,0,54,19
256,0,55,19
256,0,56,19
256,0,57,19
256,0,58,19
256,0,59,20
256,0,60,19
256,0,61,19
256,0,62,19
256,0,63,19
256,0,64,19
256,0,65,19
256,0,66,20
256,0,67,19
256,0,68,19
256,0,69,19
256,0,70,17
256,0,71,20
256,0,72,20
256,0,73,19
256,0,74,19
256,0,75,19
256,0,76,19
256,0,77,19
256,0,78,16
256,0,79,19
256,0,80,16
256,0,81,19
256,0,82,19
256,0,83,19
256,0,84,18
256,0,85,18
256,0,86,18
256,0,87,18
256,0,88,18
256,0,89,18
256,0,90,18
256,0,91,18
256,0,92,19
256,0,93,16
256,0,94,19
256,0,95,19
256,0,96,18
256,0,97,18
256,0,98,18
256,0,99,19
256,0,100,19
256,0,101,19
256,0,102,19
256,0,103,19
256,0,104,19
256,0,105,18
256,0,106,18
256,0,107,19
256,0,108,19
256,0,109,18
256,0,110,18
256,0,111,19
256,0,112,19
256,0,113,19
256,0,114,19
256,0,115,18
256,0,116,18
256,0,117,18
256,0,118,18
256,0,119,18
256,0,120,19
256,0,121,19
256,0,122,19
256,0,123,18
256,0,124,19
256,0,125,16
256,0,126,14
256,0,127,19
256,0,128,18
256,0,129,19
256,0,130,20
256,0,131,19
256,0,132,20
256,0,133,19
256,0,134,19
256,0,135,19
256,0,136,19
256,0,137,19
256,0,138,18
256,0,139,19
256,0,140,19
256,0,141,19
256,0,142,19
256,0,143,19
256,0,144,19
256,0,145,19
256,0,146,18
256,0,147,19
256,0,148,19
256,0,149,19
256,0,150,19
256,0,151,19
256,0,152,18
256,0,153,19
256,0,154,19
256,0,155,18
256,0,156,18
256,0,157,19
256,0,158,18
256,0,159,19
256,0,160,18
256,0,161,18
256,0,162,18
256,0,163,18
256,0,164,19
256,0,165,19
256,0,166,19
256,0,167,20
256,0,168,19
256,0,169,19
256,0,170,19
256,0,171,19
256,0,172,20
256,0,173,19
256,0,174,20
256,0,175,19
256,0,176,19
256,0,177,19
256,0,178,19
256,0,179,19
256,0,180,19
256,0,181,19
256,0,182,19
256,0,183,19
256,0,184,19
256,0,185,18
256,0,186,18
256,0,187,18
256,0,188,18
256,0,189,19
256,0,190,19
256,0,191,19
256,0,192,19
256,0,193,19
256,0,194,18
256,0,195,18
256,0,196,19
256,0,197,19
256,0,198,18
256,0,199,18
256,0,200,19
256,0,201,19
256,0,202,19
256,0,203,19
256,0,204,19
256,0,205,19
256,0,206,19
256,0,207,19
256,0,208,18
256,0,209,18
256,0,210,18
256,0,211,18
256,0,212,18
256,0,213,19
256,0,214,19
256,0,215,19
256,0,216,18
256,0,217,18
256,0,218,18
256,0,219,18
256,0,220,18
256,0,221,15
256,0,222,18
256,0,223,17
256,0,224,18
256,0,225,18
256,0,226,18
256,0,227,18
256,0,228,18
256,0,229,18
256,0,230,18
256,0,231,18
256,0,232,18
256,0,233,18
256,0,234,18
256,0,235,18
256,0,236,18
256,0,237,18
256,0,238,18
256,0,239,18
256,0,240,17
256,0,241,18
256,0,242,18
256,0,243,18
256,0,244,18
256,0,245,17
256,0,246,17
256,0,247,18
256,0,248,18
256,0,249,18
256,0,250,18
256,0,251,18
256,0,252,17
256,0,253,18
256,0,254,18
256,0,255,18
256,0,256,17
256,0,257,17
256,0,258,18
256,0,259,18
256,0,260,18
256,0,261,17
256,0,262,18
256,0,263,18
256,0,264,18
256,0,265,18
256,0,266,18
256,0,267,18
256,0,268,18
256,0,269,18
256,0,270,18
256,0,271,18
256,0,272,19
256,0,273,18
256,0,274,18
256,0,275,18
256,0,276,18
256,0,277,18
256,0,278,18
256,0,279,18
256,0,280,18
256,0,281,16
256,0,282,18
256,0,283,18
256,0,284,18
256,0,285,18
256,0,286,18
256,0,287,18
256,0,288,19
256,0,289,18
256,0,290,16
256,0,291,14
256,0,292,17
256,0,293,18
256,0,294,17
256,0,295,18
256,0,296,18
256,0,297,17
256,0,298,17
256,0,299,18
256,0,300,17
256,0,301,17
256,0,302,17
256,0,303,15
256,0,304,18
256,0,305,17
256,0,306,18
256,0,307,18
256,0,308,17
256,0,309,17
256,0,310,18
256,0,311,18
256,0,312,17
256,0,313,18
256,0,314,17
256,0,315,18
256,0,316,15
256,0,317,14
256,0,318,13
256,0,319,18
256,0,320,17
256,0,321,18
256,0,322,18
256,0,323,18
256,0,324,18
256,0,325,16
256,0,326,14
256,0,327,18
256,0,328,18
256,0,329,19
256,0,330,19
256,0,331,18
256,0,332,18
256,0,333,18
256,0,334,18
256,0,335,18
256,0,336,18
256,0,337,19
256,0,338,19
256,0,339,18
256,0,340,19
256,0,341,19
256,0,342,19
256,0,343,19
256,0,344,19
256,0,345,19
256,0,346,19
256,0,347,19
256,0,348,18
256,0,349,18
256,0,350,19
256,0,351,18
256,0,352,19
256,0,353,19
256,0,354,19
256,0,355,18
256,0,356,18
256,0,357,19
256,0,358,19
256,0,359,19
256,0,360,19
256,0,361,18
256,0,362,19
256,0,363,19
256,0,364,20
256,0,365,19
256,0,366,19
256,0,367,18
256,0,368,19
256,0,369,19
256,0,370,17
256,0,371,19
256,0,372,19
256,0,373,19
256,0,374,19
256,0,375,19
256,0,376,16
256,0,377,14
256,0,378,20
256,0,379,19
256,0,380,17
256,0,381,19
256,0,382,19
256,0,383,19
256,0,384,19
256,0,385,19
256,0,386,19
256,0,387,19
256,0,388,19
256,0,389,19
256,0,390,20
256,0,391,20
256,0,392,20
256,0,393,19
256,0,394,20
256,0,395,16
256,0,396,15
256,0,397,19
256,0,398,19
256,0,399,19
256,0,400,19
256,0,401,19
256,0,402,19
256,0,403,19
256,0,404,19
256,0,405,19
256,0,406,18
256,0,407,19
256,0,408,19
256,0,409,19
256,0,410,19
256,0,411,16
256,0,412,18
256,0,413,19
256,0,414,19
256,0,415,19
256,0,416,19
256,0,417,19
256,0,418,19
256,0,419,19
256,0,420,19
256,0,421,18
256,0,422,18
256,0,423,18
256,0,424,15
256,0,425,14
256,0,426,18
256,0,427,18
256,0,428,18
256,0,429,18
256,0,430,18
256,0,431,18
256,0,432,15
256,0,433,19
256,0,434,19
256,0,435,15
256,0,436,18
256,0,437,18
256,0,438,18
256,0,439,16
256,0,440,18
256,0,441,16
256,0,442,14
256,0,443,14
256,0,444,19
256,0,445,18
256,0,446,18
256,0,447,18
256,0,448,18
256,0,449,17
256,0,450,18
256,0,451,18
256,0,452,17
256,0,453,18
256,0,454,15
256,0,455,18
256,0,456,18
256,0,457,18
256,0,458,18
256,0,459,15
256,0,460,14
256,0,461,18
256,0,462,15
256,0,463,14
256,0,464,13
256,0,465,18
256,0,466,18
256,0,467,18
256,0,468,18
256,0,469,17
256,0,470,17
256,0,471,15
256,0,472,14
256,0,473,17
256,0,474,17
256,0,475,17
256,0,476,18
256,0,477,18
256,0,478,18
256,0,479,18
256,0,480,18
256,0,481,18
256,0,482,18
256,0,483,18
256,0,484,17
256,0,485,18
256,0,486,19
256,0,487,18
256,0,488,18
256,0,489,18
256,0,490,17
256,0,491,18
256,0,492,17
256,0,493,18
256,0,494,18
256,0,495,18
256,0,496,18
256,0,497,18
256,0,498,18
256,0,499,18
256,0,500,17
256,0,501,18
256,0,502,17
256,0,503,18
