threads_per_block,region_dim,num_iterations,time
64,0,0,28
64,0,1,12
64,0,2,16
64,0,3,21
64,0,4,22
64,0,5,22
64,0,6,22
64,0,7,21
64,0,8,21
64,0,9,21
64,0,10,22
64,0,11,21
64,0,12,21
64,0,13,20
64,0,14,20
64,0,15,17
64,0,16,15
64,0,17,14
64,0,18,20
64,0,19,19
64,0,20,19
64,0,21,20
64,0,22,20
64,0,23,20
64,0,24,20
64,0,25,20
64,0,26,20
64,0,27,20
64,0,28,19
64,0,29,19
64,0,30,19
64,0,31,19
64,0,32,19
64,0,33,19
64,0,34,16
64,0,35,14
64,0,36,19
64,0,37,18
64,0,38,19
64,0,39,18
64,0,40,18
64,0,41,18
64,0,42,19
64,0,43,18
64,0,44,19
64,0,45,18
64,0,46,17
64,0,47,18
64,0,48,18
64,0,49,18
64,0,50,18
64,0,51,18
64,0,52,17
64,0,53,18
64,0,54,18
64,0,55,18
64,0,56,17
64,0,57,18
64,0,58,18
64,0,59,18
64,0,60,17
64,0,61,16
64,0,62,14
64,0,63,13
64,0,64,18
64,0,65,18
64,0,66,17
64,0,67,18
64,0,68,15
64,0,69,14
64,0,70,17
64,0,71,18
64,0,72,18
64,0,73,18
64,0,74,18
64,0,75,18
64,0,76,17
64,0,77,18
64,0,78,18
64,0,79,18
64,0,80,18
64,0,81,18
64,0,82,18
64,0,83,18
64,0,84,18
64,0,85,18
64,0,86,19
64,0,87,19
64,0,88,18
64,0,89,18
64,0,90,18
64,0,91,19
64,0,92,19
64,0,93,19
64,0,94,18
64,0,95,18
64,0,96,18
64,0,97,15
64,0,98,19
64,0,99,18
64,0,100,16
64,0,101,14
64,0,102,19
64,0,103,18
64,0,104,17
64,0,105,15
64,0,106,13
64,0,107,18
64,0,108,18
64,0,109,18
64,0,110,17
64,0,111,16
64,0,112,18
64,0,113,18
64,0,114,17
64,0,115,18
64,0,116,18
64,0,117,18
64,0,118,18
64,0,119,18
64,0,120,18
64,0,121,16
64,0,122,18
64,0,123,18
64,0,124,16
64,0,125,18
64,0,126,16
64,0,127,17
64,0,128,18
64,0,129,18
64,0,130,19
64,0,131,18
64,0,132,16
64,0,133,15
64,0,134,19
64,0,135,19
64,0,136,19
64,0,137,18
64,0,138,18
64,0,139,19
64,0,140,18
64,0,141,18
64,0,142,16
64,0,143,15
64,0,144,20
64,0,145,19
64,0,146,19
64,0,147,19
64,0,148,19
64,0,149,19
64,0,150,19
64,0,151,18
64,0,152,18
64,0,153,19
64,0,154,19
64,0,155,19
64,0,156,18
64,0,157,19
64,0,158,20
64,0,159,19
64,0,160,19
64,0,161,19
64,0,162,19
64,0,163,20
64,0,164,19
64,0,165,19
64,0,166,19
64,0,167,19
64,0,168,19
64,0,169,19
64,0,170,19
64,0,171,19
64,0,172,19
64,0,173,19
64,0,174,19
64,0,175,20
64,0,176,20
64,0,177,19
64,0,178,20
64,0,179,20
64,0,180,20
64,0,181,20
64,0,182,19
64,0,183,19
64,0,184,19
64,0,185,19
64,0,186,19
64,0,187,20
64,0,188,20
64,0,189,19
64,0,190,20
64,0,191,20
64,0,192,20
64,0,193,20
64,0,194,20
64,0,195,19
64,0,196,20
64,0,197,20
64,0,198,19
64,0,199,20
64,0,200,20
64,0,201,20
64,0,202,20
64,0,203,20
64,0,204,21
64,0,205,21
64,0,206,21
64,0,207,21
64,0,208,21
64,0,209,21
64,0,210,17
64,0,211,21
64,0,212,21
64,0,213,21
64,0,214,20
64,0,215,21
64,0,216,20
64,0,217,20
64,0,218,20
64,0,219,20
64,0,220,20
64,0,221,20
64,0,222,20
64,0,223,20
64,0,224,19
64,0,225,20
64,0,226,20
64,0,227,19
64,0,228,19
64,0,229,20
64,0,230,20
64,0,231,20
64,0,232,19
64,0,233,19
64,0,234,20
64,0,235,20
64,0,236,20
64,0,237,21
64,0,238,20
64,0,239,20
64,0,240,20
64,0,241,19
64,0,242,20
64,0,243,19
64,0,244,20
64,0,245,20
64,0,246,20
64,0,247,20
64,0,248,19
64,0,249,16
64,0,250,15
64,0,251,14
64,0,252,19
64,0,253,20
64,0,254,19
64,0,255,19
64,0,256,19
64,0,257,19
64,0,258,19
64,0,259,19
64,0,260,19
64,0,261,20
64,0,262,20
64,0,263,19
64,0,264,17
64,0,265,14
64,0,266,20
64,0,267,19
64,0,268,19
64,0,269,19
64,0,270,19
64,0,271,19
64,0,272,19
64,0,273,19
64,0,274,19
64,0,275,18
64,0,276,18
64,0,277,19
64,0,278,19
64,0,279,19
64,0,280,19
64,0,281,19
64,0,282,18
64,0,283,18
64,0,284,18
64,0,285,18
64,0,286,18
64,0,287,16
64,0,288,13
64,0,289,18
64,0,290,17
64,0,291,15
64,0,292,14
64,0,293,18
64,0,294,15
64,0,295,14
64,0,296,18
64,0,297,18
64,0,298,17
64,0,299,17
64,0,300,17
64,0,301,17
64,0,302,17
64,0,303,17
64,0,304,17
64,0,305,17
64,0,306,17
64,0,307,17
64,0,308,17
64,0,309,18
64,0,310,17
64,0,311,17
64,0,312,17
64,0,313,18
64,0,314,18
64,0,315,15
64,0,316,13
64,0,317,19
64,0,318,15
64,0,319,13
64,0,320,18
64,0,321,15
64,0,322,13
64,0,323,17
64,0,324,17
64,0,325,15
64,0,326,13
64,0,327,17
64,0,328,15
64,0,329,13
64,0,330,17
64,0,331,17
64,0,332,17
64,0,333,17
64,0,334,17
64,0,335,17
64,0,336,17
64,0,337,17
64,0,338,17
64,0,339,18
64,0,340,18
64,0,341,15
64,0,342,14
64,0,343,18
64,0,344,18
64,0,345,18
64,0,346,18
64,0,347,18
64,0,348,17
64,0,349,18
64,0,350,19
64,0,351,17
64,0,352,18
64,0,353,18
64,0,354,19
64,0,355,19
64,0,356,18
64,0,357,19
64,0,358,19
64,0,359,17
64,0,360,18
64,0,361,18
64,0,362,18
64,0,363,18
64,0,364,18
64,0,365,18
64,0,366,17
64,0,367,18
64,0,368,17
64,0,369,17
64,0,370,18
64,0,371,18
64,0,372,18
64,0,373,18
64,0,374,18
64,0,375,18
64,0,376,18
64,0,377,18
64,0,378,18
64,0,379,18
64,0,380,18
64,0,381,18
64,0,382,18
64,0,383,18
64,0,384,17
64,0,385,17
64,0,386,17
64,0,387,18
64,0,388,18
64,0,389,15
64,0,390,18
64,0,391,15
64,0,392,13
64,0,393,18
64,0,394,15
64,0,395,14
64,0,396,18
64,0,397,15
64,0,398,14
64,0,399,13
64,0,400,18
64,0,401,16
64,0,402,13
64,0,403,17
64,0,404,14
64,0,405,13
64,0,406,18
64,0,407,16
64,0,408,13
64,0,409,18
64,0,410,15
64,0,411,14
64,0,412,12
64,0,413,17
64,0,414,15
64,0,415,14
64,0,416,18
64,0,417,17
64,0,418,14
64,0,419,13
64,0,420,17
64,0,421,17
64,0,422,17
64,0,423,17
64,0,424,15
64,0,425,14
64,0,426,18
64,0,427,17
64,0,428,17
64,0,429,18
64,0,430,18
64,0,431,18
64,0,432,18
64,0,433,18
64,0,434,18
64,0,435,17
64,0,436,18
64,0,437,18
64,0,438,18
64,0,439,17
64,0,440,17
64,0,441,18
64,0,442,17
64,0,443,18
64,0,444,18
64,0,445,18
64,0,446,18
64,0,447,17
64,0,448,18
64,0,449,18
64,0,450,17
64,0,451,17
64,0,452,18
64,0,453,18
64,0,454,17
64,0,455,17
64,0,456,17
64,0,457,18
64,0,458,18
64,0,459,18
64,0,460,18
64,0,461,18
64,0,462,18
64,0,463,18
64,0,464,18
64,0,465,19
64,0,466,18
64,0,467,18
64,0,468,17
64,0,469,18
64,0,470,18
64,0,471,18
64,0,472,18
64,0,473,18
64,0,474,18
64,0,475,18
64,0,476,18
64,0,477,18
64,0,478,19
64,0,479,19
64,0,480,19
64,0,481,18
64,0,482,18
64,0,483,18
64,0,484,18
64,0,485,18
64,0,486,18
64,0,487,18
64,0,488,18
64,0,489,18
64,0,490,18
64,0,491,18
64,0,492,18
64,0,493,18
64,0,494,18
64,0,495,18
64,0,496,19
64,0,497,18
64,0,498,18
64,0,499,18
64,0,500,19
64,0,501,19
64,0,502,19
64,0,503,19
64,0,504,19
64,0,505,18
64,0,506,19
64,0,507,17
64,0,508,18
64,0,509,18
64,0,510,18
64,0,511,18
64,0,512,18
64,0,513,19
64,0,514,19
64,0,515,18
64,0,516,19
64,0,517,18
64,0,518,19
64,0,519,19
64,0,520,18
64,0,521,19
64,0,522,18
64,0,523,19
64,0,524,18
64,0,525,19
64,0,526,18
64,0,527,19
64,0,528,19
64,0,529,19
64,0,530,19
64,0,531,18
64,0,532,18
64,0,533,18
64,0,534,18
64,0,535,18
64,0,536,18
64,0,537,16
64,0,538,14
64,0,539,13
64,0,540,18
64,0,541,18
64,0,542,17
64,0,543,18
64,0,544,18
64,0,545,17
64,0,546,15
64,0,547,18
64,0,548,17
64,0,549,18
